Name_number,Name_submitted,Overall_score,Name_matched,Name_matched_rank,Name_score,Name_matched_author,Name_matched_url,Author_matched,Author_score,Family_matched,Family_score,Name_matched_accepted_family,Genus_matched,Genus_score,Specific_epithet_matched,Specific_epithet_score,Infraspecific_rank,Infraspecific_epithet_matched,Infraspecific_epithet_score,Infraspecific_rank_2,Infraspecific_epithet_2_matched,Infraspecific_epithet_2_score,Annotations,Unmatched_terms,Taxonomic_status,Accepted_name,Accepted_name_author,Accepted_name_rank,Accepted_name_url,Accepted_name_species,Accepted_name_family,Selected,Source,Warnings,Accepted_name_lsid
236,rourea sp.,0.9,Rourea,genus,1,Aubl.,http://www.tropicos.org/Name/40027357,,,,,Connaraceae,Rourea,1,,,,,,,,,,sp.,Accepted,Rourea,Aubl.,genus,http://www.tropicos.org/Name/40027357,,Connaraceae,FALSE,tropicos, ,
236,rourea sp.,0.9,Rourea,genus,1,,http://plants.usda.gov/java/profile?symbol=ROURE,,,,,Connaraceae,Rourea,1,,,,,,,,,,sp.,Accepted,Rourea,,genus,http://plants.usda.gov/java/profile?symbol=ROURE,,Connaraceae,FALSE,usda, ,
237,hoya sp.,0.9,Hoya,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Hoya,,,,,Apocynaceae,Hoya,1,,,,,,,,,,sp.,Accepted,Hoya,,genus,http://www.theplantlist.org/tpl1.1/search?q=Hoya,,Apocynaceae,TRUE,tpl, ,
237,hoya sp.,0.9,Hoya,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Hoya,,,,,Apocynaceae,Hoya,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, ,
237,hoya sp.,0.9,Hoya,genus,1,R. Br.,http://www.tropicos.org/Name/40027975,,,,,Apocynaceae,Hoya,1,,,,,,,,,,sp.,Accepted,Hoya,R. Br.,genus,http://www.tropicos.org/Name/40027975,,Apocynaceae,FALSE,tropicos, ,
237,hoya sp.,0.9,Hoya,genus,1,,http://plants.usda.gov/java/profile?symbol=HOYA,,,,,Apocynaceae,Hoya,1,,,,,,,,,,sp.,Accepted,Hoya,,genus,http://plants.usda.gov/java/profile?symbol=HOYA,,Apocynaceae,FALSE,usda, ,
238,erythroxylum daphnites,1,Erythroxylum daphnites,species,1,Mart.,http://www.theplantlist.org/tpl1.1/record/kew-2801362;http://www.tropicos.org/Name/12500085,,,,,Erythroxylaceae,Erythroxylum,1,daphnites,1,,,,,,,,,Accepted,Erythroxylum daphnites,Mart.,species,http://www.theplantlist.org/tpl1.1/record/kew-2801362;http://www.tropicos.org/Name/12500085,Erythroxylum daphnites,Erythroxylaceae,TRUE,tpl;tropicos, ,
239,eugenia chiapensis,1,Eugenia chiapensis,species,1,Lundell,http://www.theplantlist.org/tpl1.1/record/kew-74739;http://www.tropicos.org/Name/22102522,,,,,Myrtaceae,Eugenia,1,chiapensis,1,,,,,,,,,Accepted,Eugenia chiapensis,Lundell,species,http://www.theplantlist.org/tpl1.1/record/kew-74739;http://www.tropicos.org/Name/22102522,Eugenia chiapensis,Myrtaceae,TRUE,tpl;tropicos, ,
240,ficus sp.,0.9,Ficus,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Ficus,,,,,Moraceae,Ficus,1,,,,,,,,,,sp.,Accepted,Ficus,,genus,http://www.theplantlist.org/tpl1.1/search?q=Ficus,,Moraceae,TRUE,tpl, ,
240,ficus sp.,0.9,Ficus,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Ficus,,,,,Moraceae,Ficus,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
240,ficus sp.,0.9,Ficus,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Ficus,,,,,Moraceae,Ficus,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
240,ficus sp.,0.9,Ficus,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Ficus,,,,,Moraceae,Ficus,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
240,ficus sp.,0.9,Ficus,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Ficus,,,,,Moraceae,Ficus,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
240,ficus sp.,0.9,Ficus,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Ficus,,,,,Moraceae,Ficus,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
240,ficus sp.,0.9,Ficus,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Ficus,,,,,Moraceae,Ficus,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
240,ficus sp.,0.9,Ficus,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Ficus,,,,,Moraceae,Ficus,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
240,ficus sp.,0.9,Ficus,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Ficus,,,,,Moraceae,Ficus,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
240,ficus sp.,0.9,Ficus,genus,1,L.,http://www.tropicos.org/Name/40009268,,,,,Moraceae,Ficus,1,,,,,,,,,,sp.,Accepted,Ficus,L.,genus,http://www.tropicos.org/Name/40009268,,Moraceae,FALSE,tropicos, ,
240,ficus sp.,0.9,Ficus,genus,1,Merr.,http://www.tropicos.org/Name/50170841,,,,,Moraceae,Ficus,1,,,,,,,,,,sp.,Illegitimate,,,,,,,FALSE,tropicos, ,
240,ficus sp.,0.9,Ficus,genus,1,,http://plants.usda.gov/java/profile?symbol=FICUS,,,,,Moraceae,Ficus,1,,,,,,,,,,sp.,Accepted,Ficus,,genus,http://plants.usda.gov/java/profile?symbol=FICUS,,Moraceae,FALSE,usda, [Ambiguous match] ,
241,faramea sp.,0.9,Faramea,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Faramea;http://plants.usda.gov/java/profile?symbol=FARAM,,,,,Rubiaceae,Faramea,1,,,,,,,,,,sp.,Accepted,Faramea,,genus,http://www.theplantlist.org/tpl1.1/search?q=Faramea;http://plants.usda.gov/java/profile?symbol=FARAM,,Rubiaceae,TRUE,tpl;usda, ,
241,faramea sp.,0.9,Faramea,genus,1,Aubl.,http://www.tropicos.org/Name/40008590,,,,,Rubiaceae,Faramea,1,,,,,,,,,,sp.,Accepted,Faramea,Aubl.,genus,http://www.tropicos.org/Name/40008590,,Rubiaceae,FALSE,tropicos, ,
242,cheiloclinium klugii,1,Cheiloclinium klugii,species,1,A.C.Sm.,http://www.theplantlist.org/tpl1.1/record/kew-2716148,,,,,Celastraceae,Cheiloclinium,1,klugii,1,,,,,,,,,Accepted,Cheiloclinium klugii,A.C.Sm.,species,http://www.theplantlist.org/tpl1.1/record/kew-2716148,Cheiloclinium klugii,Celastraceae,TRUE,tpl, ,
242,cheiloclinium klugii,1,Cheiloclinium klugii,species,1,A.C. Sm.,http://www.tropicos.org/Name/15600249,,,,,Celastraceae,Cheiloclinium,1,klugii,1,,,,,,,,,Synonym,Cheiloclinium belizense,(Standl.) A.C. Sm.,species,http://www.tropicos.org/Name/15600269,Cheiloclinium belizense,Celastraceae,FALSE,tropicos, ,
243,inga sapindoides,1,Inga sapindoides,species,1,Willd.,http://www.ildis.org/LegumeWeb?version~10.01&genus~Inga&species~sapindoides;http://www.tropicos.org/Name/13008949,,,,,Fabaceae,Inga,1,sapindoides,1,,,,,,,,,Accepted,Inga sapindoides,Willd.,species,http://www.ildis.org/LegumeWeb?version~10.01&genus~Inga&species~sapindoides;http://www.tropicos.org/Name/13008949,Inga sapindoides,Fabaceae,TRUE,ildis;tropicos, ,
244,viburnum hartwegii,1,Viburnum hartwegii,species,1,Benth.,http://www.theplantlist.org/tpl1.1/record/kew-2455714;http://www.tropicos.org/Name/6000092,,,,,Adoxaceae,Viburnum,1,hartwegii,1,,,,,,,,,Accepted,Viburnum hartwegii,Benth.,species,http://www.theplantlist.org/tpl1.1/record/kew-2455714;http://www.tropicos.org/Name/6000092,Viburnum hartwegii,Adoxaceae,TRUE,tpl;tropicos, ,
245,miconia brittonii,1,Miconia brittonii,species,1,Cogn.,http://www.theplantlist.org/tpl1.1/record/tro-20303984;http://www.tropicos.org/Name/20303984,,,,,Melastomataceae,Miconia,1,brittonii,1,,,,,,,,,Accepted,Miconia brittonii,Cogn.,species,http://www.theplantlist.org/tpl1.1/record/tro-20303984;http://www.tropicos.org/Name/20303984,Miconia brittonii,Melastomataceae,TRUE,tpl;tropicos, ,
246,apuleia sp.,0.9,Apuleia,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Apuleia,,,,,Fabaceae,Apuleia,1,,,,,,,,,,sp.,Accepted,Apuleia,,genus,http://www.theplantlist.org/tpl1.1/search?q=Apuleia,,Fabaceae,TRUE,tpl, ,
246,apuleia sp.,0.9,Apuleia,genus,1,Gaertn.,http://dixon.iplantcollaborative.org/CompositaeWeb/default.aspx?Page=NameDetails&TabNum=0&NameId=2F821B49-BE33-452A-B4F5-1225E8B34318,,,,,Asteraceae,Apuleia,1,,,,,,,,,,sp.,Illegitimate,,,,,,,FALSE,gcc, ,
246,apuleia sp.,0.9,Apuleia,genus,1,,http://www.ildis.org/LegumeWeb?version~10.01&genus~Apuleia,,,,,Fabaceae,Apuleia,1,,,,,,,,,,sp.,No opinion,,,genus,http://www.theplantlist.org/tpl1.1/search?q=Apuleia,,Fabaceae,FALSE,ildis, ,
246,apuleia sp.,0.9,Apuleia,genus,1,Mart.,http://www.tropicos.org/Name/40018204,,,,,Fabaceae,Apuleia,1,,,,,,,,,,sp.,Accepted,Apuleia,Mart.,genus,http://www.tropicos.org/Name/40018204,,Fabaceae,FALSE,tropicos, ,
246,apuleia sp.,0.9,Apuleia,genus,1,Gaertn.,http://www.tropicos.org/Name/40018193,,,,,Asteraceae,Apuleia,1,,,,,,,,,,sp.,Invalid,,,,,,,FALSE,tropicos, ,
247,parathesis villosa,1,Parathesis villosa,species,1,Lundell,http://www.theplantlist.org/tpl1.1/record/kew-2552241;http://www.tropicos.org/Name/22001528,,,,,Primulaceae,Parathesis,1,villosa,1,,,,,,,,,No opinion,,,,;,,,TRUE,tpl;tropicos, ,
248,laetia procera,1,Laetia procera,species,1,(Poepp.) Eichler,http://www.theplantlist.org/tpl1.1/record/tro-13200215;http://www.tropicos.org/Name/13200215,,,,,Salicaceae,Laetia,1,procera,1,,,,,,,,,Accepted,Laetia procera,(Poepp.) Eichler,species,http://www.theplantlist.org/tpl1.1/record/tro-13200215;http://www.tropicos.org/Name/13200215,Laetia procera,Salicaceae,TRUE,tpl;tropicos, ,
248,laetia procera,1,Laetia procera,species,1,(Poepp.) Eichl.,http://plants.usda.gov/java/profile?symbol=LAPR2,,,,,Salicaceae,Laetia,1,procera,1,,,,,,,,,Accepted,Laetia procera,(Poepp.) Eichl.,species,http://plants.usda.gov/java/profile?symbol=LAPR2,Laetia procera,Salicaceae,FALSE,usda, ,
249,perebea angustifolia,1,Perebea angustifolia,species,1,(Poepp. & Endl.) C.C.Berg,http://www.theplantlist.org/tpl1.1/record/kew-2547454,,,,,Moraceae,Perebea,1,angustifolia,1,,,,,,,,,Accepted,Perebea angustifolia,(Poepp. & Endl.) C.C.Berg,species,http://www.theplantlist.org/tpl1.1/record/kew-2547454,Perebea angustifolia,Moraceae,TRUE,tpl, ,
249,perebea angustifolia,1,Perebea angustifolia,species,1,(Poepp. & Endl.) C.C. Berg,http://www.tropicos.org/Name/21300620,,,,,Moraceae,Perebea,1,angustifolia,1,,,,,,,,,Accepted,Perebea angustifolia,(Poepp. & Endl.) C.C. Berg,species,http://www.tropicos.org/Name/21300620,Perebea angustifolia,Moraceae,FALSE,tropicos, ,
250,bursera instabilis,1,Bursera instabilis,species,1,McVaugh & Rzed.,http://www.theplantlist.org/tpl1.1/record/kew-2687565;http://www.tropicos.org/Name/4700598,,,,,Burseraceae,Bursera,1,instabilis,1,,,,,,,,,Accepted,Bursera instabilis,McVaugh & Rzed.,species,http://www.theplantlist.org/tpl1.1/record/kew-2687565;http://www.tropicos.org/Name/4700598,Bursera instabilis,Burseraceae,TRUE,tpl;tropicos, ,
251,erisma bicolor,1,Erisma bicolor,species,1,Ducke,http://www.theplantlist.org/tpl1.1/record/kew-2797606;http://www.tropicos.org/Name/34100246,,,,,Vochysiaceae,Erisma,1,bicolor,1,,,,,,,,,Accepted,Erisma bicolor,Ducke,species,http://www.theplantlist.org/tpl1.1/record/kew-2797606;http://www.tropicos.org/Name/34100246,Erisma bicolor,Vochysiaceae,TRUE,tpl;tropicos, ,
252,clethra laevigata,1,Clethra laevigata,species,1,Meisn.,http://www.theplantlist.org/tpl1.1/record/kew-43297,,,,,Clethraceae,Clethra,1,laevigata,1,,,,,,,,,Synonym,Clethra scabra,Pers.,species,http://www.theplantlist.org/tpl1.1/record/kew-43379,Clethra scabra,Clethraceae,TRUE,tpl, ,
252,clethra laevigata,1,Clethra laevigata,species,1,Meisn.,http://www.tropicos.org/Name/7700026,,,,,Clethraceae,Clethra,1,laevigata,1,,,,,,,,,Synonym,Clethra scabra var. laevigata,(Meisn.) Sleumer,variety,http://www.tropicos.org/Name/7700118,Clethra scabra,Clethraceae,FALSE,tropicos, ,
253,inga striata,1,Inga striata,species,1,Benth.,http://www.ildis.org/LegumeWeb?version~10.01&genus~Inga&species~striata;http://www.tropicos.org/Name/13021392,,,,,Fabaceae,Inga,1,striata,1,,,,,,,,,Accepted,Inga striata,Benth.,species,http://www.ildis.org/LegumeWeb?version~10.01&genus~Inga&species~striata;http://www.tropicos.org/Name/13021392,Inga striata,Fabaceae,TRUE,ildis;tropicos, ,
254,tachigali melinonii,1,Tachigali melinonii,species,1,(Harms) Zarucchi & Herend.,http://www.theplantlist.org/tpl1.1/record/tro-13076109;http://www.tropicos.org/Name/13076109,,,,,Fabaceae,Tachigali,1,melinonii,1,,,,,,,,,Accepted,Tachigali melinonii,(Harms) Zarucchi & Herend.,species,http://www.theplantlist.org/tpl1.1/record/tro-13076109;http://www.tropicos.org/Name/13076109,Tachigali melinonii,Fabaceae,TRUE,tpl;tropicos, ,
255,quararibea castano,1,Quararibea castano,species,1,(H.Karst. & Triana) Cuatrec.,http://www.theplantlist.org/tpl1.1/record/kew-2868332,,,,,Malvaceae,Quararibea,1,castano,1,,,,,,,,,Accepted,Quararibea castano,(H.Karst. & Triana) Cuatrec.,species,http://www.theplantlist.org/tpl1.1/record/kew-2868332,Quararibea castano,Malvaceae,TRUE,tpl, ,
255,quararibea castano,1,Quararibea castano,species,1,(H. Karst. & Triana) Cuatrec.,http://www.tropicos.org/Name/3900681,,,,,Malvaceae,Quararibea,1,castano,1,,,,,,,,,Synonym,Matisia castano,H. Karst. & Triana,species,http://www.tropicos.org/Name/3900084,Matisia castano,Malvaceae,FALSE,tropicos, ,
256,turpinia occidentalis,1,Turpinia occidentalis,species,1,(Sw.) G.Don,http://www.theplantlist.org/tpl1.1/record/kew-2520930,,,,,Staphyleaceae,Turpinia,1,occidentalis,1,,,,,,,,,Accepted,Turpinia occidentalis,(Sw.) G.Don,species,http://www.theplantlist.org/tpl1.1/record/kew-2520930,Turpinia occidentalis,Staphyleaceae,TRUE,tpl, ,
256,turpinia occidentalis,1,Turpinia occidentalis,species,1,(Sw.) G. Don,http://www.tropicos.org/Name/30200020;http://plants.usda.gov/java/profile?symbol=TUOC,,,,,Staphyleaceae,Turpinia,1,occidentalis,1,,,,,,,,,Accepted,Turpinia occidentalis,(Sw.) G. Don,species,http://www.tropicos.org/Name/30200020;http://plants.usda.gov/java/profile?symbol=TUOC,Turpinia occidentalis,Staphyleaceae,FALSE,tropicos;usda, ,
257,miconia punctata,1,Miconia punctata,species,1,(Desr.) D. Don ex DC.,http://www.theplantlist.org/tpl1.1/record/tro-20301265;http://www.tropicos.org/Name/20301265;http://plants.usda.gov/java/profile?symbol=MIPU9,,,,,Melastomataceae,Miconia,1,punctata,1,,,,,,,,,Accepted,Miconia punctata,(Desr.) D. Don ex DC.,species,http://www.theplantlist.org/tpl1.1/record/tro-20301265;http://www.tropicos.org/Name/20301265;http://plants.usda.gov/java/profile?symbol=MIPU9,Miconia punctata,Melastomataceae,TRUE,tpl;tropicos;usda, ,
257,miconia punctata,1,Miconia punctata,species,1,D. Don,http://www.tropicos.org/Name/100390410,,,,,Melastomataceae,Miconia,1,punctata,1,,,,,,,,,Invalid,,,,,,,FALSE,tropicos, ,
258,eugenia sp.,0.9,Eugenia,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Eugenia,,,,,Myrtaceae,Eugenia,1,,,,,,,,,,sp.,Accepted,Eugenia,,genus,http://www.theplantlist.org/tpl1.1/search?q=Eugenia,,Myrtaceae,TRUE,tpl, ,
258,eugenia sp.,0.9,Eugenia,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Eugenia,,,,,Myrtaceae,Eugenia,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
258,eugenia sp.,0.9,Eugenia,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Eugenia,,,,,Myrtaceae,Eugenia,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
258,eugenia sp.,0.9,Eugenia,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Eugenia,,,,,Myrtaceae,Eugenia,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
258,eugenia sp.,0.9,Eugenia,genus,1,L.,http://www.tropicos.org/Name/40006825,,,,,Myrtaceae,Eugenia,1,,,,,,,,,,sp.,Accepted,Eugenia,L.,genus,http://www.tropicos.org/Name/40006825,,Myrtaceae,FALSE,tropicos, ,
258,eugenia sp.,0.9,Eugenia,genus,1,,http://plants.usda.gov/java/profile?symbol=EUGEN,,,,,Myrtaceae,Eugenia,1,,,,,,,,,,sp.,Accepted,Eugenia,,genus,http://plants.usda.gov/java/profile?symbol=EUGEN,,Myrtaceae,FALSE,usda, [Ambiguous match] ,
259,pavonia sp.,0.9,Pavonia,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Pavonia,,,,,Malvaceae,Pavonia,1,,,,,,,,,,sp.,Accepted,Pavonia,,genus,http://www.theplantlist.org/tpl1.1/search?q=Pavonia,,Malvaceae,TRUE,tpl, ,
259,pavonia sp.,0.9,Pavonia,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Pavonia,,,,,Malvaceae,Pavonia,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
259,pavonia sp.,0.9,Pavonia,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Pavonia,,,,,Malvaceae,Pavonia,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
259,pavonia sp.,0.9,Pavonia,genus,1,Cav.,http://www.tropicos.org/Name/40002599,,,,,Malvaceae,Pavonia,1,,,,,,,,,,sp.,Accepted,Pavonia,Cav.,genus,http://www.tropicos.org/Name/40002599,,Malvaceae,FALSE,tropicos, ,
259,pavonia sp.,0.9,Pavonia,genus,1,Ruiz,http://www.tropicos.org/Name/40002604,,,,,Monimiaceae,Pavonia,1,,,,,,,,,,sp.,Illegitimate,,,,,,,FALSE,tropicos, ,
259,pavonia sp.,0.9,Pavonia,genus,1,,http://plants.usda.gov/java/profile?symbol=PAVON,,,,,Malvaceae,Pavonia,1,,,,,,,,,,sp.,Accepted,Pavonia,,genus,http://plants.usda.gov/java/profile?symbol=PAVON,,Malvaceae,FALSE,usda, [Ambiguous match] ,
260,cervantesia sp.,0.9,Cervantesia,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Cervantesia,,,,,Santalaceae,Cervantesia,1,,,,,,,,,,sp.,Accepted,Cervantesia,,genus,http://www.theplantlist.org/tpl1.1/search?q=Cervantesia,,Santalaceae,TRUE,tpl, ,
260,cervantesia sp.,0.9,Cervantesia,genus,1,Ruiz & Pav.,http://www.tropicos.org/Name/40004851,,,,,Santalaceae,Cervantesia,1,,,,,,,,,,sp.,Accepted,Cervantesia,Ruiz & Pav.,genus,http://www.tropicos.org/Name/40004851,,Santalaceae,FALSE,tropicos, ,
261,palicourea salicifolia,1,Palicourea salicifolia,species,1,Standl.,http://www.theplantlist.org/tpl1.1/record/kew-146277;http://www.tropicos.org/Name/27903742,,,,,Rubiaceae,Palicourea,1,salicifolia,1,,,,,,,,,Accepted,Palicourea salicifolia,Standl.,species,http://www.theplantlist.org/tpl1.1/record/kew-146277;http://www.tropicos.org/Name/27903742,Palicourea salicifolia,Rubiaceae,TRUE,tpl;tropicos, ,
262,cybianthus poeppigii,1,Cybianthus poeppigii,species,1,Mez,http://www.theplantlist.org/tpl1.1/record/kew-2749430;http://www.tropicos.org/Name/22000200,,,,,Primulaceae,Cybianthus,1,poeppigii,1,,,,,,,,,Accepted,Cybianthus poeppigii,Mez,species,http://www.theplantlist.org/tpl1.1/record/kew-2749430;http://www.tropicos.org/Name/22000200,Cybianthus poeppigii,Primulaceae,TRUE,tpl;tropicos, ,
263,allosanthus trifoliolatus,1,Allosanthus trifoliolatus,species,1,Radlk.,http://www.theplantlist.org/tpl1.1/record/kew-2629749;http://www.tropicos.org/Name/28600679,,,,,Sapindaceae,Allosanthus,1,trifoliolatus,1,,,,,,,,,Accepted,Allosanthus trifoliolatus,Radlk.,species,http://www.theplantlist.org/tpl1.1/record/kew-2629749;http://www.tropicos.org/Name/28600679,Allosanthus trifoliolatus,Sapindaceae,TRUE,tpl;tropicos, ,
264,naucleopsis mello-barretoi,1,Naucleopsis mello-barretoi,species,1,(Standl.) C.C. Berg,http://www.theplantlist.org/tpl1.1/record/tro-21301157;http://www.tropicos.org/Name/21301157,,,,,Moraceae,Naucleopsis,1,mello-barretoi,1,,,,,,,,,Synonym,Naucleopsis oblongifolia,(Kuhlm.) Carauta,species,http://www.theplantlist.org/tpl1.1/record/kew-2384881;http://www.tropicos.org/Name/50074565,Naucleopsis oblongifolia,Moraceae,TRUE,tpl;tropicos, ,
265,trophis sp.,0.9,Trophis,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Trophis,,,,,Moraceae,Trophis,1,,,,,,,,,,sp.,Accepted,Trophis,,genus,http://www.theplantlist.org/tpl1.1/search?q=Trophis,,Moraceae,TRUE,tpl, ,
265,trophis sp.,0.9,Trophis,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Trophis,,,,,Moraceae,Trophis,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, ,
265,trophis sp.,0.9,Trophis,genus,1,P. Browne,http://www.tropicos.org/Name/40020037,,,,,Moraceae,Trophis,1,,,,,,,,,,sp.,Accepted,Trophis,P. Browne,genus,http://www.tropicos.org/Name/40020037,,Moraceae,FALSE,tropicos, ,
265,trophis sp.,0.9,Trophis,genus,1,,http://plants.usda.gov/java/profile?symbol=TROPH,,,,,Moraceae,Trophis,1,,,,,,,,,,sp.,Accepted,Trophis,,genus,http://plants.usda.gov/java/profile?symbol=TROPH,,Moraceae,FALSE,usda, ,
266,psychotria parvifolia,1,Psychotria parvifolia,species,1,Benth. ex Oerst.,http://www.theplantlist.org/tpl1.1/record/kew-169164,,,,,Rubiaceae,Psychotria,1,parvifolia,1,,,,,,,,,Accepted,Psychotria parvifolia,Benth. ex Oerst.,species,http://www.theplantlist.org/tpl1.1/record/kew-169164,Psychotria parvifolia,Rubiaceae,TRUE,tpl, ,
266,psychotria parvifolia,1,Psychotria parvifolia,species,1,(K.Schum.) De Wild.,http://www.theplantlist.org/tpl1.1/record/kew-169163,,,,,Rubiaceae,Psychotria,1,parvifolia,1,,,,,,,,,Synonym,Chassalia parvifolia,K.Schum.,species,http://www.theplantlist.org/tpl1.1/record/kew-38541,Chassalia parvifolia,Rubiaceae,FALSE,tpl, ,
266,psychotria parvifolia,1,Psychotria parvifolia,species,1,Benth.,http://www.tropicos.org/Name/27902085,,,,,Rubiaceae,Psychotria,1,parvifolia,1,,,,,,,,,Accepted,Psychotria parvifolia,Benth.,species,http://www.tropicos.org/Name/27902085,Psychotria parvifolia,Rubiaceae,FALSE,tropicos, ,
266,psychotria parvifolia,1,Psychotria parvifolia,species,1,(K. Schum.) De Wild.,http://www.tropicos.org/Name/27912622,,,,,Rubiaceae,Psychotria,1,parvifolia,1,,,,,,,,,Illegitimate,,,,,,,FALSE,tropicos, ,
267,acacia altiscandens,1,Acacia altiscandens,species,1,Ducke,http://www.ildis.org/LegumeWeb?version~10.01&genus~Acacia&species~altiscandens;http://www.tropicos.org/Name/13000019,,,,,Fabaceae,Acacia,1,altiscandens,1,,,,,,,,,Synonym,Senegalia altiscandens,(Ducke) Seigler & Ebinger,species,http://www.ildis.org/LegumeWeb?version~10.01&genus~Senegalia&species~altiscandens;http://www.tropicos.org/Name/50303033,Senegalia altiscandens,Fabaceae,TRUE,ildis;tropicos, ,
268,senefeldera sp.,0.9,Senefeldera,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Senefeldera,,,,,Euphorbiaceae,Senefeldera,1,,,,,,,,,,sp.,Accepted,Senefeldera,,genus,http://www.theplantlist.org/tpl1.1/search?q=Senefeldera,,Euphorbiaceae,TRUE,tpl, ,
268,senefeldera sp.,0.9,Senefeldera,genus,1,Mart.,http://www.tropicos.org/Name/40035328,,,,,Euphorbiaceae,Senefeldera,1,,,,,,,,,,sp.,Accepted,Senefeldera,Mart.,genus,http://www.tropicos.org/Name/40035328,,Euphorbiaceae,FALSE,tropicos, ,
269,garcinia sp.,0.9,Garcinia,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Garcinia,,,,,Clusiaceae,Garcinia,1,,,,,,,,,,sp.,Accepted,Garcinia,,genus,http://www.theplantlist.org/tpl1.1/search?q=Garcinia,,Clusiaceae,TRUE,tpl, ,
269,garcinia sp.,0.9,Garcinia,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Garcinia,,,,,Clusiaceae,Garcinia,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
269,garcinia sp.,0.9,Garcinia,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Garcinia,,,,,Clusiaceae,Garcinia,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
269,garcinia sp.,0.9,Garcinia,genus,1,L.,http://www.tropicos.org/Name/40012451,,,,,Clusiaceae,Garcinia,1,,,,,,,,,,sp.,Accepted,Garcinia,L.,genus,http://www.tropicos.org/Name/40012451,,Clusiaceae,FALSE,tropicos, ,
269,garcinia sp.,0.9,Garcinia,genus,1,,http://plants.usda.gov/java/profile?symbol=GARCI,,,,,Clusiaceae,Garcinia,1,,,,,,,,,,sp.,Accepted,Garcinia,,genus,http://plants.usda.gov/java/profile?symbol=GARCI,,Clusiaceae,FALSE,usda, [Ambiguous match] ,
270,ardisia glandulosomarginata,1,Ardisia glandulosomarginata,species,1,Oerst.,http://www.theplantlist.org/tpl1.1/record/kew-2647993;http://www.tropicos.org/Name/22000063,,,,,Primulaceae,Ardisia,1,glandulosomarginata,1,,,,,,,,,Accepted,Ardisia glandulosomarginata,Oerst.,species,http://www.theplantlist.org/tpl1.1/record/kew-2647993;http://www.tropicos.org/Name/22000063,Ardisia glandulosomarginata,Primulaceae,TRUE,tpl;tropicos, ,
271,securidaca sp.,0.9,Securidaca,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Securidaca,,,,,Polygalaceae,Securidaca,1,,,,,,,,,,sp.,Accepted,Securidaca,,genus,http://www.theplantlist.org/tpl1.1/search?q=Securidaca,,Polygalaceae,TRUE,tpl, ,
